2024-03-26 14:38:08  | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - BODY: {"task":{"id":"y33Jg9GEOY","data":{"variable1":"11.50","amount":"10000","functionId":"FUNCTION_ID","pulsanti":"[it.pagopa.atmlayer.wf.task.test.bean.Dato@4ad72ddc]","totale":"11.5","fee":"2.3","description":"descrizione","pulsante.circuits":"[VISA, MASTERCARD]","company":"Auriga"},"onError":{"error":"Auriga"},"timeout":50,"onTimeout":{"error":"Auriga"},"template":{"content":"PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iaXNvLTg4NTktMSI/Pgo8IURPQ1RZUEUgaHRtbCBQVUJMSUMgIi0vL1czQy8vRFREIFhIVE1MIDEuMCBUcmFuc2l0aW9uYWwvL0VOIiAiaHR0cDovL3d3dy53My5vcmcvVFIveGh0bWwxL0RURC94aHRtbDEtdHJhbnNpdGlvbmFsLmR0ZCI+CjxodG1sIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hodG1sIj4KPGhlYWQ+PGxpbmsgcmVsPSJzdHlsZXNoZWV0IiBocmVmPSJjc3MvZW11bGF0b3JlLmNzcyIgLz48L2hlYWQ+Cjxib2R5PgoJPGltZyBpZD0ibG9nbyIgc3JjPSJodHRwczovL2QyeGR1eTd0Ymd1MmQzLmNsb3VkZnJvbnQubmV0L2ZpbGVzL0lDT04vZGVmYXVsdF9sb2dvLnN2ZyIgLz4KCTxoMT5TZXJ2aXppIGRpIHB1YmJsaWNhIHV0aWxpdCYjMjI0OzwvaDE+CQoJCgk8aDI+UmllcGlsb2dvIGRlbCBwYWdhbWVudG88L2gyPgoJCgk8dGFibGUgaWQ9InRhYmxlIj4KCTx0aGVhZD4KCSA8dHI+CgkJPHRoPgoJCQk8c3Bhbj5BdXJpZ2E8L3NwYW4+CgkJPC90aD4KCQk8dGggY2xhc3M9InJpZ2h0Ij4KCQkJPHNwYW4+MTAwMDAgJiM4MzY0Ozwvc3Bhbj4KCQk8L3RoPgkJCgkgIDwvdHI+Cgk8L3RoZWFkPgoKCTx0Ym9keT4JCgkgIDx0cj4KCQk8dGQ+PHNwYW4+Q29tbWlzc2lvbmk8L3NwYW4+PC90ZD4KCQk8dGQgY2xhc3M9InJpZ2h0Ij4JCQkKCQkJPHNwYW4+Mi4zICYjODM2NDs8L3NwYW4+CgkJPC90ZD4JCQoJICA8L3RyPgkgIAoJIDwvdGJvZHk+CQoJIDx0Zm9vdD4KCQk8dHI+CgkJCTx0ZD48c3BhbiBjbGFzcz0ibGFyZ2UiPlRvdGFsZTwvc3Bhbj4JPC90ZD4KCQkJPHRkIGNsYXNzPSJyaWdodCI+PHNwYW4gY2xhc3M9ImxhcmdlIj4xMS41ICYjODM2NDs8L3NwYW4+PC90ZD4JCQoJCTwvdHI+CgkgIDwvdGZvb3Q+CgoJIAoJPC90YWJsZT4JCiAKICAgIDxidXR0b24gY2xhc3M9Im5lZ2F0aXZlIiBkYXRhLWZkaz0iUzQiIGlkPSJiYWNrIj4KICAgICAgPHNwYW4+SW5kaWV0cm88L3NwYW4+CiAgICA8L2J1dHRvbj4KCQoJPGJ1dHRvbiBjbGFzcz0ibmVnYXRpdmUiIGlkPSJleGl0Ij4KICAgICAgPHNwYW4+RXNjaTwvc3Bhbj4KICAgIDwvYnV0dG9uPgoJCgk8YnV0dG9uIGNsYXNzPSJwb3NpdGl2ZSIgZGF0YS1mZGs9IlM4IiBpZD0iY29uZmlybSI+CiAgICAgIDxzcGFuPlBhZ2EgIDExLjUgJiM4MzY0Ozwvc3Bhbj4KCTwvYnV0dG9uPgoJCgkKICAgICAgICA8YnV0dG9uIGNsYXNzPSJuZWdhdGl2ZSIgZGF0YS1mZGs9IlMxIiBpZD0iaXQucGFnb3BhLmF0bWxheWVyLndmLnRhc2sudGVzdC5iZWFuLkRhdG9ANGFkNzJkZGMiPgogICAgICAgICAgICA8c3Bhbj5pdC5wYWdvcGEuYXRtbGF5ZXIud2YudGFzay50ZXN0LmJlYW4uRGF0b0A0YWQ3MmRkYzwvc3Bhbj4JCQkKCQkJPHNwYW4+dmVkaTI8L3NwYW4+CgkJCQoJCQkJCTxpbWcgc3JjPSJmaWxlOnNyYy90ZXN0L0lDT04vTUFTVEVSQ0FSRC5zdmciIC8+CgkJCQkKCQkJCQk8aW1nIHNyYz0iZmlsZTpzcmMvdGVzdC9JQ09OL1ZJU0Euc3ZnIiAvPgoJCQkJCiAgICAgICAgPC9idXR0b24+CiAgCQoKCTwvYm9keT4KCQo8L2h0bWw+"},"command":"PRINT_RECEIPT","eppMode":"DATA","buttons":[{"id":"button1","data":{"error":"Auriga"}}]},"transactionId":"00001-0002-1234-1234567890-aaaaaaaaaaaaa","outcome":{"result":"OK","description":"The operation completed successfully"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - PATH PARAMS: {}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - HEADERS: [Accept=*/*,Accept-Encoding=gzip,deflate,Connection=Keep-Alive,Content-Length=195,Content-Type=application/json,Host=localhost:8086,User-Agent=Apache-HttpClient/4.5.14 (Java/17.0.10)]
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - METHOD: POST
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - BODY: {"device":{"bankId":"00001","branchId":"0002","code":"1234","terminalId":"1234567890","opTimestamp":1711463889290,"channel":"ATM","peripherals":[{"id":"PRINTER","name":"PRINTER","status":"OK"}]}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - STATUS: 201
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - BODY: {"task":{"id":"kHeW3AG5a5","data":{"variable1":"11.50","amount":"10000","functionId":"FUNCTION_ID","pulsanti":"[it.pagopa.atmlayer.wf.task.test.bean.Dato@5df8b317]","totale":"11.5","fee":"2.3","description":"descrizione","pulsante.circuits":"[VISA, MASTERCARD]","company":"Auriga"},"onError":{"error":"Auriga"},"timeout":50,"onTimeout":{"error":"Auriga"},"template":{"content":"PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iaXNvLTg4NTktMSI/Pgo8IURPQ1RZUEUgaHRtbCBQVUJMSUMgIi0vL1czQy8vRFREIFhIVE1MIDEuMCBUcmFuc2l0aW9uYWwvL0VOIiAiaHR0cDovL3d3dy53My5vcmcvVFIveGh0bWwxL0RURC94aHRtbDEtdHJhbnNpdGlvbmFsLmR0ZCI+CjxodG1sIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hodG1sIj4KPGhlYWQ+PGxpbmsgcmVsPSJzdHlsZXNoZWV0IiBocmVmPSJjc3MvZW11bGF0b3JlLmNzcyIgLz48L2hlYWQ+Cjxib2R5PgoJPGltZyBpZD0ibG9nbyIgc3JjPSJodHRwczovL2QyeGR1eTd0Ymd1MmQzLmNsb3VkZnJvbnQubmV0L2ZpbGVzL0lDT04vZGVmYXVsdF9sb2dvLnN2ZyIgLz4KCTxoMT5TZXJ2aXppIGRpIHB1YmJsaWNhIHV0aWxpdCYjMjI0OzwvaDE+CQoJCgk8aDI+UmllcGlsb2dvIGRlbCBwYWdhbWVudG88L2gyPgoJCgk8dGFibGUgaWQ9InRhYmxlIj4KCTx0aGVhZD4KCSA8dHI+CgkJPHRoPgoJCQk8c3Bhbj5BdXJpZ2E8L3NwYW4+CgkJPC90aD4KCQk8dGggY2xhc3M9InJpZ2h0Ij4KCQkJPHNwYW4+MTAwMDAgJiM4MzY0Ozwvc3Bhbj4KCQk8L3RoPgkJCgkgIDwvdHI+Cgk8L3RoZWFkPgoKCTx0Ym9keT4JCgkgIDx0cj4KCQk8dGQ+PHNwYW4+Q29tbWlzc2lvbmk8L3NwYW4+PC90ZD4KCQk8dGQgY2xhc3M9InJpZ2h0Ij4JCQkKCQkJPHNwYW4+Mi4zICYjODM2NDs8L3NwYW4+CgkJPC90ZD4JCQoJICA8L3RyPgkgIAoJIDwvdGJvZHk+CQoJIDx0Zm9vdD4KCQk8dHI+CgkJCTx0ZD48c3BhbiBjbGFzcz0ibGFyZ2UiPlRvdGFsZTwvc3Bhbj4JPC90ZD4KCQkJPHRkIGNsYXNzPSJyaWdodCI+PHNwYW4gY2xhc3M9ImxhcmdlIj4xMS41ICYjODM2NDs8L3NwYW4+PC90ZD4JCQoJCTwvdHI+CgkgIDwvdGZvb3Q+CgoJIAoJPC90YWJsZT4JCiAKICAgIDxidXR0b24gY2xhc3M9Im5lZ2F0aXZlIiBkYXRhLWZkaz0iUzQiIGlkPSJiYWNrIj4KICAgICAgPHNwYW4+SW5kaWV0cm88L3NwYW4+CiAgICA8L2J1dHRvbj4KCQoJPGJ1dHRvbiBjbGFzcz0ibmVnYXRpdmUiIGlkPSJleGl0Ij4KICAgICAgPHNwYW4+RXNjaTwvc3Bhbj4KICAgIDwvYnV0dG9uPgoJCgk8YnV0dG9uIGNsYXNzPSJwb3NpdGl2ZSIgZGF0YS1mZGs9IlM4IiBpZD0iY29uZmlybSI+CiAgICAgIDxzcGFuPlBhZ2EgIDExLjUgJiM4MzY0Ozwvc3Bhbj4KCTwvYnV0dG9uPgoJCgkKICAgICAgICA8YnV0dG9uIGNsYXNzPSJuZWdhdGl2ZSIgZGF0YS1mZGs9IlMxIiBpZD0iaXQucGFnb3BhLmF0bWxheWVyLndmLnRhc2sudGVzdC5iZWFuLkRhdG9ANWRmOGIzMTciPgogICAgICAgICAgICA8c3Bhbj5pdC5wYWdvcGEuYXRtbGF5ZXIud2YudGFzay50ZXN0LmJlYW4uRGF0b0A1ZGY4YjMxNzwvc3Bhbj4JCQkKCQkJPHNwYW4+dmVkaTI8L3NwYW4+CgkJCQoJCQkJCTxpbWcgc3JjPSJmaWxlOnNyYy90ZXN0L0lDT04vTUFTVEVSQ0FSRC5zdmciIC8+CgkJCQkKCQkJCQk8aW1nIHNyYz0iZmlsZTpzcmMvdGVzdC9JQ09OL1ZJU0Euc3ZnIiAvPgoJCQkJCiAgICAgICAgPC9idXR0b24+CiAgCQoKCTwvYm9keT4KCQo8L2h0bWw+"},"command":"PRINT_RECEIPT","eppMode":"DATA","buttons":[{"id":"button1","data":{"error":"Auriga"}}]},"transactionId":"00001-0002-1234-1234567890-1711463889290-960fba38-","outcome":{"result":"OK","description":"The operation completed successfully"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889290-960fba38- | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - PATH PARAMS: {}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - HEADERS: [Accept=*/*,Accept-Encoding=gzip,deflate,Connection=Keep-Alive,Content-Length=218,Content-Type=application/json,Host=localhost:8086,User-Agent=Apache-HttpClient/4.5.14 (Java/17.0.10)]
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - METHOD: POST
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - BODY: {"device":{"bankId":"00001","branchId":"0002","code":"1234","terminalId":"1234567890","opTimestamp":1711463889343,"channel":"ATM","peripherals":[{"id":"PRINTER","name":"PRINTER","status":"OK"}]},"data":{"var1":"test"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - STATUS: 202
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - BODY: {"transactionId":"00001-0002-1234-1234567890-1711463889343-8ab27a94-","outcome":{"result":"PROCESSING","description":"Process still running, retry later"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889343-8ab27a94- | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - PATH PARAMS: {}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - HEADERS: [Accept=*/*,Accept-Encoding=gzip,deflate,Connection=Keep-Alive,Content-Length=218,Content-Type=application/json,Host=localhost:8086,User-Agent=Apache-HttpClient/4.5.14 (Java/17.0.10)]
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - METHOD: POST
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - BODY: {"device":{"bankId":"00001","branchId":"0002","code":"1234","terminalId":"1234567890","opTimestamp":1711463889377,"channel":"ATM","peripherals":[{"id":"PRINTER","name":"PRINTER","status":"OK"}]},"data":{"var1":"test"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - STATUS: 201
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - BODY: {"task":{"id":"jXLr0CMBaL","data":{"variable1":"11.50","amount":"10000","functionId":"FUNCTION_ID","pulsanti":"[it.pagopa.atmlayer.wf.task.test.bean.Dato@4fb5929f]","totale":"11.5","fee":"2.3","description":"descrizione","pulsante.circuits":"[VISA, MASTERCARD]","company":"Auriga"},"onError":{"error":"Auriga"},"timeout":50,"onTimeout":{"error":"Auriga"},"template":{"content":"PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iaXNvLTg4NTktMSI/Pgo8IURPQ1RZUEUgaHRtbCBQVUJMSUMgIi0vL1czQy8vRFREIFhIVE1MIDEuMCBUcmFuc2l0aW9uYWwvL0VOIiAiaHR0cDovL3d3dy53My5vcmcvVFIveGh0bWwxL0RURC94aHRtbDEtdHJhbnNpdGlvbmFsLmR0ZCI+CjxodG1sIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hodG1sIj4KPGhlYWQ+PGxpbmsgcmVsPSJzdHlsZXNoZWV0IiBocmVmPSJjc3MvZW11bGF0b3JlLmNzcyIgLz48L2hlYWQ+Cjxib2R5PgoJPGltZyBpZD0ibG9nbyIgc3JjPSJodHRwczovL2QyeGR1eTd0Ymd1MmQzLmNsb3VkZnJvbnQubmV0L2ZpbGVzL0lDT04vZGVmYXVsdF9sb2dvLnN2ZyIgLz4KCTxoMT5TZXJ2aXppIGRpIHB1YmJsaWNhIHV0aWxpdCYjMjI0OzwvaDE+CQoJCgk8aDI+UmllcGlsb2dvIGRlbCBwYWdhbWVudG88L2gyPgoJCgk8dGFibGUgaWQ9InRhYmxlIj4KCTx0aGVhZD4KCSA8dHI+CgkJPHRoPgoJCQk8c3Bhbj5BdXJpZ2E8L3NwYW4+CgkJPC90aD4KCQk8dGggY2xhc3M9InJpZ2h0Ij4KCQkJPHNwYW4+MTAwMDAgJiM4MzY0Ozwvc3Bhbj4KCQk8L3RoPgkJCgkgIDwvdHI+Cgk8L3RoZWFkPgoKCTx0Ym9keT4JCgkgIDx0cj4KCQk8dGQ+PHNwYW4+Q29tbWlzc2lvbmk8L3NwYW4+PC90ZD4KCQk8dGQgY2xhc3M9InJpZ2h0Ij4JCQkKCQkJPHNwYW4+Mi4zICYjODM2NDs8L3NwYW4+CgkJPC90ZD4JCQoJICA8L3RyPgkgIAoJIDwvdGJvZHk+CQoJIDx0Zm9vdD4KCQk8dHI+CgkJCTx0ZD48c3BhbiBjbGFzcz0ibGFyZ2UiPlRvdGFsZTwvc3Bhbj4JPC90ZD4KCQkJPHRkIGNsYXNzPSJyaWdodCI+PHNwYW4gY2xhc3M9ImxhcmdlIj4xMS41ICYjODM2NDs8L3NwYW4+PC90ZD4JCQoJCTwvdHI+CgkgIDwvdGZvb3Q+CgoJIAoJPC90YWJsZT4JCiAKICAgIDxidXR0b24gY2xhc3M9Im5lZ2F0aXZlIiBkYXRhLWZkaz0iUzQiIGlkPSJiYWNrIj4KICAgICAgPHNwYW4+SW5kaWV0cm88L3NwYW4+CiAgICA8L2J1dHRvbj4KCQoJPGJ1dHRvbiBjbGFzcz0ibmVnYXRpdmUiIGlkPSJleGl0Ij4KICAgICAgPHNwYW4+RXNjaTwvc3Bhbj4KICAgIDwvYnV0dG9uPgoJCgk8YnV0dG9uIGNsYXNzPSJwb3NpdGl2ZSIgZGF0YS1mZGs9IlM4IiBpZD0iY29uZmlybSI+CiAgICAgIDxzcGFuPlBhZ2EgIDExLjUgJiM4MzY0Ozwvc3Bhbj4KCTwvYnV0dG9uPgoJCgkKICAgICAgICA8YnV0dG9uIGNsYXNzPSJuZWdhdGl2ZSIgZGF0YS1mZGs9IlMxIiBpZD0iaXQucGFnb3BhLmF0bWxheWVyLndmLnRhc2sudGVzdC5iZWFuLkRhdG9ANGZiNTkyOWYiPgogICAgICAgICAgICA8c3Bhbj5pdC5wYWdvcGEuYXRtbGF5ZXIud2YudGFzay50ZXN0LmJlYW4uRGF0b0A0ZmI1OTI5Zjwvc3Bhbj4JCQkKCQkJPHNwYW4+dmVkaTI8L3NwYW4+CgkJCQoJCQkJCTxpbWcgc3JjPSJmaWxlOnNyYy90ZXN0L0lDT04vTUFTVEVSQ0FSRC5zdmciIC8+CgkJCQkKCQkJCQk8aW1nIHNyYz0iZmlsZTpzcmMvdGVzdC9JQ09OL1ZJU0Euc3ZnIiAvPgoJCQkJCiAgICAgICAgPC9idXR0b24+CiAgCQoKCTwvYm9keT4KCQo8L2h0bWw+"},"command":"PRINT_RECEIPT","eppMode":"DATA","buttons":[{"id":"button1","data":{"error":"Auriga"}}]},"transactionId":"00001-0002-1234-1234567890-1711463889377-f484ecfb-","outcome":{"result":"OK","description":"The operation completed successfully"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-1711463889377-f484ecfb- | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - PATH PARAMS: {transactionId=[00001-0002-1234-1234567890-aaaaaaaaaaaaa]}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - HEADERS: [Accept=*/*,Accept-Encoding=gzip,deflate,Connection=Keep-Alive,Content-Length=231,Content-Type=application/json,Host=localhost:8086,User-Agent=Apache-HttpClient/4.5.14 (Java/17.0.10)]
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - METHOD: POST
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - BODY: {"device":{"bankId":"00001","branchId":"0002","code":"1234","terminalId":"1234567890","opTimestamp":1711463889423,"channel":"ATM","peripherals":[{"id":"PRINTER","name":"PRINTER","status":"OK"}]},"taskId":"1","data":{"var1":"test"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - STATUS: 500
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - BODY: {"errorCode":"TASK_ERROR","description":"Error retrieve next step","status":500}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - PATH PARAMS: {transactionId=[00001-0002-1234-1234567890-aaaaaaaaaaaaa]}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - HEADERS: [Accept=*/*,Accept-Encoding=gzip,deflate,Connection=Keep-Alive,Content-Length=231,Content-Type=application/json,Host=localhost:8086,User-Agent=Apache-HttpClient/4.5.14 (Java/17.0.10)]
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - METHOD: POST
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - BODY: {"device":{"bankId":"00001","branchId":"0002","code":"1234","terminalId":"1234567890","opTimestamp":1711463889448,"channel":"ATM","peripherals":[{"id":"PRINTER","name":"PRINTER","status":"OK"}]},"taskId":"1","data":{"var1":"test"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - STATUS: 209
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - BODY: {"errorCode":"PROCESS_ERROR","description":"Error while running the process","status":209}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - PATH PARAMS: {transactionId=[00001-0002-1234-1234567890-aaaaaaaaaaaaa]}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - HEADERS: [Accept=*/*,Accept-Encoding=gzip,deflate,Connection=Keep-Alive,Content-Length=218,Content-Type=application/json,Host=localhost:8086,User-Agent=Apache-HttpClient/4.5.14 (Java/17.0.10)]
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - METHOD: POST
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - BODY: {"device":{"bankId":"00001","branchId":"0002","code":"1234","terminalId":"1234567890","opTimestamp":1711463889478,"channel":"ATM","peripherals":[{"id":"PRINTER","name":"PRINTER","status":"OK"}]},"data":{"var1":"test"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - STATUS: 200
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - BODY: {"transactionId":"00001-0002-1234-1234567890-aaaaaaaaaaaaa","outcome":{"result":"END","description":"The process is terminated"}}
2024-03-26 14:38:09 00001-0002-1234-1234567890-aaaaaaaaaaaaa | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001----1711463889507-9192ecbd-7083-4d02-81a2-7ff | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001----1711463889507-9192ecbd-7083-4d02-81a2-7ff | INFO  | LogAux - PATH PARAMS: {}
2024-03-26 14:38:09 00001----1711463889507-9192ecbd-7083-4d02-81a2-7ff | INFO  | LogAux - HEADERS: [Accept=*/*,Accept-Encoding=gzip,deflate,Connection=Keep-Alive,Content-Length=160,Content-Type=application/json,Host=localhost:8086,User-Agent=Apache-HttpClient/4.5.14 (Java/17.0.10)]
2024-03-26 14:38:09 00001----1711463889507-9192ecbd-7083-4d02-81a2-7ff | INFO  | LogAux - METHOD: POST
2024-03-26 14:38:09 00001----1711463889507-9192ecbd-7083-4d02-81a2-7ff | INFO  | LogAux - BODY: {"device":{"bankId":"00001","opTimestamp":1711463889507,"channel":"ATM","peripherals":[{"id":"PRINTER","name":"PRINTER","status":"OK"}]},"data":{"var1":"test"}}
2024-03-26 14:38:09 00001----1711463889507-9192ecbd-7083-4d02-81a2-7ff | INFO  | LogAux - ============== REQUEST ==============
2024-03-26 14:38:09 00001----1711463889507-9192ecbd-7083-4d02-81a2-7ff | INFO  | LogAux - ============== RESPONSE ==============
2024-03-26 14:38:09 00001----1711463889507-9192ecbd-7083-4d02-81a2-7ff | INFO  | LogAux - STATUS: 201
